ID	MerchandizeGroupID	MinPlayerLevel	MaxPlayerLevel	MerchandisePossessionCategory	MerchandisePossessionID	MerchandisePossessionNum	PaymentPossessionCategory	PaymentPossessionID	PaymentPossessionNum	Weight
101000526	101	1	20	4	40300302	1	11	3	40	44
101000527	101	1	20	4	40300302	2	11	3	80	22
101000528	101	1	20	4	40300302	3	11	3	120	14
101000529	101	1	20	4	40300302	4	11	3	160	11
101000530	101	1	20	4	40300302	5	11	3	200	8
101000531	101	1	20	4	40300303	1	11	2	20000	409
101000532	101	1	20	4	40300303	1	11	3	40	44
101000533	101	1	20	4	40300303	2	11	3	80	22
101000534	101	1	20	4	40300303	3	11	3	120	14
101000535	101	1	20	4	40300303	4	11	3	160	11
101000536	101	1	20	4	40300303	5	11	3	200	8
101000537	101	1	20	4	40300304	1	11	2	20000	409
101000538	101	1	20	4	40300304	1	11	3	40	44
101000539	101	1	20	4	40300304	2	11	3	80	22
101000540	101	1	20	4	40300304	3	11	3	120	14
101000541	101	1	20	4	40300304	4	11	3	160	11
101000542	101	1	20	4	40300304	5	11	3	200	8
101000543	101	1	20	4	40300309	1	11	2	20000	409
101000544	101	1	20	4	40300309	1	11	3	40	44
101000545	101	1	20	4	40300309	2	11	3	80	22
101000546	101	1	20	4	40300309	3	11	3	120	14
101000547	101	1	20	4	40300309	4	11	3	160	11
101000548	101	1	20	4	40300309	5	11	3	200	8
101000549	101	1	20	4	40400111	1	11	2	20000	409
101000550	101	1	20	4	40400111	1	11	3	40	44
101000551	101	1	20	4	40400111	2	11	3	80	22
101000552	101	1	20	4	40400111	3	11	3	120	14
101000553	101	1	20	4	40400111	4	11	3	160	11
101000554	101	1	20	4	40400111	5	11	3	200	8
101000555	101	1	20	4	40400203	1	11	2	20000	409
101000556	101	1	20	4	40400203	1	11	3	40	44
101000557	101	1	20	4	40400203	2	11	3	80	22
101000558	101	1	20	4	40400203	3	11	3	120	14
101000559	101	1	20	4	40400203	4	11	3	160	11
101000560	101	1	20	4	40400203	5	11	3	200	8
101000561	101	1	20	4	40400206	1	11	2	20000	409
101000562	101	1	20	4	40400206	1	11	3	40	44
101000563	101	1	20	4	40400206	2	11	3	80	22
101000564	101	1	20	4	40400206	3	11	3	120	14
101000565	101	1	20	4	40400206	4	11	3	160	11
101000566	101	1	20	4	40400206	5	11	3	200	8
101000567	101	1	20	4	40400209	1	11	2	20000	409
101000568	101	1	20	4	40400209	1	11	3	40	44
101000569	101	1	20	4	40400209	2	11	3	80	22
101000570	101	1	20	4	40400209	3	11	3	120	14
101000571	101	1	20	4	40400209	4	11	3	160	11
101000572	101	1	20	4	40400209	5	11	3	200	8
101000573	101	1	20	4	40400216	1	11	2	20000	409
101000574	101	1	20	4	40400216	1	11	3	40	44
101000575	101	1	20	4	40400216	2	11	3	80	22
101000576	101	1	20	4	40400216	3	11	3	120	14
101000577	101	1	20	4	40400216	4	11	3	160	11
101000578	101	1	20	4	40400216	5	11	3	200	8
101000579	101	1	20	4	40400307	1	11	2	20000	409
101000580	101	1	20	4	40400307	1	11	3	40	44
101000581	101	1	20	4	40400307	2	11	3	80	22
101000582	101	1	20	4	40400307	3	11	3	120	14
101000583	101	1	20	4	40400307	4	11	3	160	11
101000584	101	1	20	4	40400307	5	11	3	200	8
101000585	101	1	20	4	40500201	1	11	2	20000	409
101000586	101	1	20	4	40500201	1	11	3	40	44
101000587	101	1	20	4	40500201	2	11	3	80	22
101000588	101	1	20	4	40500201	3	11	3	120	14
101000589	101	1	20	4	40500201	4	11	3	160	11
101000590	101	1	20	4	40500201	5	11	3	200	8
101000591	101	1	20	4	40500202	1	11	2	20000	409
101000592	101	1	20	4	40500202	1	11	3	40	44
101000593	101	1	20	4	40500202	2	11	3	80	22
101000594	101	1	20	4	40500202	3	11	3	120	14
101000595	101	1	20	4	40500202	4	11	3	160	11
101000596	101	1	20	4	40500202	5	11	3	200	8
101000597	101	1	20	4	40500210	1	11	2	20000	409
101000598	101	1	20	4	40500210	1	11	3	40	44
101000599	101	1	20	4	40500210	2	11	3	80	22
101000600	101	1	20	4	40500210	3	11	3	120	14
101000601	101	1	20	4	40500210	4	11	3	160	11
101000602	101	1	20	4	40500210	5	11	3	200	8
101000603	101	1	20	4	40500308	1	11	2	20000	409
101000604	101	1	20	4	40500308	1	11	3	40	44
101000605	101	1	20	4	40500308	2	11	3	80	22
101000606	101	1	20	4	40500308	3	11	3	120	14
101000607	101	1	20	4	40500308	4	11	3	160	11
101000608	101	1	20	4	40500308	5	11	3	200	8
101000609	101	1	20	4	40500401	1	11	2	20000	409
101000610	101	1	20	4	40500401	1	11	3	40	44
101000611	101	1	20	4	40500401	2	11	3	80	22
101000612	101	1	20	4	40500401	3	11	3	120	14
101000613	101	1	20	4	40500401	4	11	3	160	11
101000614	101	1	20	4	40500401	5	11	3	200	8
101000615	101	1	20	4	40500501	1	11	2	20000	409
101000616	101	1	20	4	40500501	1	11	3	40	44
101000617	101	1	20	4	40500501	2	11	3	80	22
101000618	101	1	20	4	40500501	3	11	3	120	14
101000619	101	1	20	4	40500501	4	11	3	160	11
101000620	101	1	20	4	40500501	5	11	3	200	8
101000621	101	1	20	4	40500602	1	11	2	20000	409
101000622	101	1	20	4	40500602	1	11	3	40	44
101000623	101	1	20	4	40500602	2	11	3	80	22
101000624	101	1	20	4	40500602	3	11	3	120	14
101000625	101	1	20	4	40500602	4	11	3	160	11
101000626	101	1	20	4	40500602	5	11	3	200	8
101000627	101	1	20	4	40500603	1	11	2	20000	409
101000628	101	1	20	4	40500603	1	11	3	40	44
101000629	101	1	20	4	40500603	2	11	3	80	22
101000630	101	1	20	4	40500603	3	11	3	120	14
101000631	101	1	20	4	40500603	4	11	3	160	11
101000632	101	1	20	4	40500603	5	11	3	200	8
101000633	101	1	20	5	50101005	20	11	2	20000	25
101000634	101	1	20	5	50203005	20	11	2	100000	40
101000635	101	1	20	5	50203005	10	11	3	40	20
101000636	101	1	20	5	50306005	10	11	3	200	10
101000637	101	1	20	5	50411005	10	11	3	300	3
101000638	101	1	20	7	70411007	20	11	3	100	1
101000639	101	21	30	2	20202001	1	11	2	200	279
101000640	101	21	30	2	20202001	2	11	2	400	139
101000641	101	21	30	2	20202001	3	11	2	600	93
101000642	101	21	30	2	20202001	1	11	3	10	78
101000643	101	21	30	2	20202001	3	11	3	30	26
101000644	101	21	30	2	20202001	5	11	3	50	15
101000645	101	21	30	2	20202001	10	11	3	100	7
101000646	101	21	30	2	20202002	1	11	2	200	279
101000647	101	21	30	2	20202002	2	11	2	400	139
101000648	101	21	30	2	20202002	3	11	2	600	93
101000649	101	21	30	2	20202002	1	11	3	10	78
101000650	101	21	30	2	20202002	3	11	3	30	26
101000651	101	21	30	2	20202002	5	11	3	50	15
101000652	101	21	30	2	20202002	10	11	3	100	7
101000653	101	21	30	2	20202003	1	11	2	200	279
101000654	101	21	30	2	20202003	2	11	2	400	139
101000655	101	21	30	2	20202003	3	11	2	600	93
101000656	101	21	30	2	20202003	1	11	3	10	78
101000657	101	21	30	2	20202003	3	11	3	30	26
101000658	101	21	30	2	20202003	5	11	3	50	15
101000659	101	21	30	2	20202003	10	11	3	100	7
101000660	101	21	30	2	20202004	1	11	2	200	279
101000661	101	21	30	2	20202004	2	11	2	400	139
101000662	101	21	30	2	20202004	3	11	2	600	93
101000663	101	21	30	2	20202004	1	11	3	10	78
101000664	101	21	30	2	20202004	3	11	3	30	26
101000665	101	21	30	2	20202004	5	11	3	50	15
101000666	101	21	30	2	20202004	10	11	3	100	7
101000667	101	21	30	2	20202005	1	11	2	200	279
101000668	101	21	30	2	20202005	2	11	2	400	139
101000669	101	21	30	2	20202005	3	11	2	600	93
101000670	101	21	30	2	20202005	1	11	3	10	78
101000671	101	21	30	2	20202005	3	11	3	30	26
101000672	101	21	30	2	20202005	5	11	3	50	15
101000673	101	21	30	2	20202005	10	11	3	100	7
101000674	101	21	30	2	20202006	1	11	2	200	279
101000675	101	21	30	2	20202006	2	11	2	400	139
101000676	101	21	30	2	20202006	3	11	2	600	93
101000677	101	21	30	2	20202006	1	11	3	10	78
101000678	101	21	30	2	20202006	3	11	3	30	26
101000679	101	21	30	2	20202006	5	11	3	50	15
101000680	101	21	30	2	20202006	10	11	3	100	7
101000681	101	21	30	2	20202007	1	11	2	200	279
101000682	101	21	30	2	20202007	2	11	2	400	139
101000683	101	21	30	2	20202007	3	11	2	600	93
101000684	101	21	30	2	20202007	1	11	3	10	78
101000685	101	21	30	2	20202007	3	11	3	30	26
101000686	101	21	30	2	20202007	5	11	3	50	15
101000687	101	21	30	2	20202007	10	11	3	100	7
101000688	101	21	30	2	20202008	1	11	2	200	279
101000689	101	21	30	2	20202008	2	11	2	400	139
101000690	101	21	30	2	20202008	3	11	2	600	93
101000691	101	21	30	2	20202008	1	11	3	10	78
101000692	101	21	30	2	20202008	3	11	3	30	26
101000693	101	21	30	2	20202008	5	11	3	50	15
101000694	101	21	30	2	20202008	10	11	3	100	7
101000695	101	21	30	2	20202009	1	11	2	200	279
101000696	101	21	30	2	20202009	2	11	2	400	139
101000697	101	21	30	2	20202009	3	11	2	600	93
101000698	101	21	30	2	20202009	1	11	3	10	78
101000699	101	21	30	2	20202009	3	11	3	30	26
101000700	101	21	30	2	20202009	5	11	3	50	15
101000701	101	21	30	2	20202009	10	11	3	100	7
101000702	101	21	30	2	20202010	1	11	2	200	279
101000703	101	21	30	2	20202010	2	11	2	400	139
101000704	101	21	30	2	20202010	3	11	2	600	93
101000705	101	21	30	2	20202010	1	11	3	10	78
101000706	101	21	30	2	20202010	3	11	3	30	26
101000707	101	21	30	2	20202010	5	11	3	50	15
101000708	101	21	30	2	20202010	10	11	3	100	7
101000709	101	21	30	2	20202011	1	11	2	200	279
101000710	101	21	30	2	20202011	2	11	2	400	139
101000711	101	21	30	2	20202011	3	11	2	600	93
101000712	101	21	30	2	20202011	1	11	3	10	78
101000713	101	21	30	2	20202011	3	11	3	30	26
101000714	101	21	30	2	20202011	5	11	3	50	15
101000715	101	21	30	2	20202011	10	11	3	100	7
101000716	101	21	30	2	20304001	1	11	2	400	436
101000717	101	21	30	2	20304001	2	11	2	800	218
101000718	101	21	30	2	20304001	3	11	2	1200	145
101000719	101	21	30	2	20304001	1	11	3	20	122
101000720	101	21	30	2	20304001	3	11	3	60	40
101000721	101	21	30	2	20304001	5	11	3	100	24
101000722	101	21	30	2	20304001	10	11	3	200	12
101000723	101	21	30	2	20304002	1	11	2	400	436
101000724	101	21	30	2	20304002	2	11	2	800	218
101000725	101	21	30	2	20304002	3	11	2	1200	145
101000726	101	21	30	2	20304002	1	11	3	20	122
101000727	101	21	30	2	20304002	3	11	3	60	40
101000728	101	21	30	2	20304002	5	11	3	100	24
101000729	101	21	30	2	20304002	10	11	3	200	12
101000730	101	21	30	2	20304003	1	11	2	400	436
101000731	101	21	30	2	20304003	2	11	2	800	218
101000732	101	21	30	2	20304003	3	11	2	1200	145
101000733	101	21	30	2	20304003	1	11	3	20	122
101000734	101	21	30	2	20304003	3	11	3	60	40
101000735	101	21	30	2	20304003	5	11	3	100	24
101000736	101	21	30	2	20304003	10	11	3	200	12
101000737	101	21	30	2	20304004	1	11	2	400	436
101000738	101	21	30	2	20304004	2	11	2	800	218
101000739	101	21	30	2	20304004	3	11	2	1200	145
101000740	101	21	30	2	20304004	1	11	3	20	122
101000741	101	21	30	2	20304004	3	11	3	60	40
101000742	101	21	30	2	20304004	5	11	3	100	24
101000743	101	21	30	2	20304004	10	11	3	200	12
101000744	101	21	30	2	20304005	1	11	2	400	436
101000745	101	21	30	2	20304005	2	11	2	800	218
101000746	101	21	30	2	20304005	3	11	2	1200	145
101000747	101	21	30	2	20304005	1	11	3	20	122
101000748	101	21	30	2	20304005	3	11	3	60	40
101000749	101	21	30	2	20304005	5	11	3	100	24
101000750	101	21	30	2	20304005	10	11	3	200	12
101000751	101	21	30	2	20304006	1	11	2	400	436
101000752	101	21	30	2	20304006	2	11	2	800	218
101000753	101	21	30	2	20304006	3	11	2	1200	145
101000754	101	21	30	2	20304006	1	11	3	20	122
101000755	101	21	30	2	20304006	3	11	3	60	40
101000756	101	21	30	2	20304006	5	11	3	100	24
101000757	101	21	30	2	20304006	10	11	3	200	12
101000758	101	21	30	2	20304007	1	11	2	400	436
101000759	101	21	30	2	20304007	2	11	2	800	218
101000760	101	21	30	2	20304007	3	11	2	1200	145
101000761	101	21	30	2	20304007	1	11	3	20	122
101000762	101	21	30	2	20304007	3	11	3	60	40
101000763	101	21	30	2	20304007	5	11	3	100	24
101000764	101	21	30	2	20304007	10	11	3	200	12
101000765	101	21	30	2	20304008	1	11	2	400	436
101000766	101	21	30	2	20304008	2	11	2	800	218
101000767	101	21	30	2	20304008	3	11	2	1200	145
101000768	101	21	30	2	20304008	1	11	3	20	122
101000769	101	21	30	2	20304008	3	11	3	60	40
101000770	101	21	30	2	20304008	5	11	3	100	24
101000771	101	21	30	2	20304008	10	11	3	200	12
101000772	101	21	30	2	20304009	1	11	2	400	436
101000773	101	21	30	2	20304009	2	11	2	800	218
101000774	101	21	30	2	20304009	3	11	2	1200	145
101000775	101	21	30	2	20304009	1	11	3	20	122
101000776	101	21	30	2	20304009	3	11	3	60	40
101000777	101	21	30	2	20304009	5	11	3	100	24
101000778	101	21	30	2	20304009	10	11	3	200	12
101000779	101	21	30	2	20304010	1	11	2	400	436
101000780	101	21	30	2	20304010	2	11	2	800	218
101000781	101	21	30	2	20304010	3	11	2	1200	145
101000782	101	21	30	2	20304010	1	11	3	20	122
101000783	101	21	30	2	20304010	3	11	3	60	40
101000784	101	21	30	2	20304010	5	11	3	100	24
101000785	101	21	30	2	20304010	10	11	3	200	12
101000786	101	21	30	2	20304011	1	11	2	400	436
101000787	101	21	30	2	20304011	2	11	2	800	218
101000788	101	21	30	2	20304011	3	11	2	1200	145
101000789	101	21	30	2	20304011	1	11	3	20	122
101000790	101	21	30	2	20304011	3	11	3	60	40
101000791	101	21	30	2	20304011	5	11	3	100	24
101000792	101	21	30	2	20304011	10	11	3	200	12
101000793	101	21	30	2	20305001	1	11	2	500	349
101000794	101	21	30	2	20305001	2	11	2	1000	174
101000795	101	21	30	2	20305001	3	11	2	1500	116
101000796	101	21	30	2	20305001	1	11	3	25	97
101000797	101	21	30	2	20305001	3	11	3	75	32
101000798	101	21	30	2	20305001	5	11	3	125	19
101000799	101	21	30	2	20305001	10	11	3	250	9
101000800	101	21	30	2	20305002	1	11	2	500	349
101000801	101	21	30	2	20305002	2	11	2	1000	174
101000802	101	21	30	2	20305002	3	11	2	1500	116
101000803	101	21	30	2	20305002	1	11	3	25	97
101000804	101	21	30	2	20305002	3	11	3	75	32
101000805	101	21	30	2	20305002	5	11	3	125	19
101000806	101	21	30	2	20305002	10	11	3	250	9
101000807	101	21	30	2	20305003	1	11	2	500	349
101000808	101	21	30	2	20305003	2	11	2	1000	174
101000809	101	21	30	2	20305003	3	11	2	1500	116
101000810	101	21	30	2	20305003	1	11	3	25	97
101000811	101	21	30	2	20305003	3	11	3	75	32
101000812	101	21	30	2	20305003	5	11	3	125	19
101000813	101	21	30	2	20305003	10	11	3	250	9
101000814	101	21	30	2	20305004	1	11	2	500	349
101000815	101	21	30	2	20305004	2	11	2	1000	174
101000816	101	21	30	2	20305004	3	11	2	1500	116
101000817	101	21	30	2	20305004	1	11	3	25	97
101000818	101	21	30	2	20305004	3	11	3	75	32
101000819	101	21	30	2	20305004	5	11	3	125	19
101000820	101	21	30	2	20305004	10	11	3	250	9
101000821	101	21	30	2	20305005	1	11	2	500	349
101000822	101	21	30	2	20305005	2	11	2	1000	174
101000823	101	21	30	2	20305005	3	11	2	1500	116
101000824	101	21	30	2	20305005	1	11	3	25	97
101000825	101	21	30	2	20305005	3	11	3	75	32
101000826	101	21	30	2	20305005	5	11	3	125	19
101000827	101	21	30	2	20305005	10	11	3	250	9
101000828	101	21	30	2	20305006	1	11	2	500	349
101000829	101	21	30	2	20305006	2	11	2	1000	174
101000830	101	21	30	2	20305006	3	11	2	1500	116
101000831	101	21	30	2	20305006	1	11	3	25	97
101000832	101	21	30	2	20305006	3	11	3	75	32
101000833	101	21	30	2	20305006	5	11	3	125	19
101000834	101	21	30	2	20305006	10	11	3	250	9
101000835	101	21	30	2	20305007	1	11	2	500	349
101000836	101	21	30	2	20305007	2	11	2	1000	174
101000837	101	21	30	2	20305007	3	11	2	1500	116
101000838	101	21	30	2	20305007	1	11	3	25	97
101000839	101	21	30	2	20305007	3	11	3	75	32
101000840	101	21	30	2	20305007	5	11	3	125	19
101000841	101	21	30	2	20305007	10	11	3	250	9
101000842	101	21	30	2	20305008	1	11	2	500	349
101000843	101	21	30	2	20305008	2	11	2	1000	174
101000844	101	21	30	2	20305008	3	11	2	1500	116
101000845	101	21	30	2	20305008	1	11	3	25	97
101000846	101	21	30	2	20305008	3	11	3	75	32
101000847	101	21	30	2	20305008	5	11	3	125	19
101000848	101	21	30	2	20305008	10	11	3	250	9
101000849	101	21	30	2	20305009	1	11	2	500	349
101000850	101	21	30	2	20305009	2	11	2	1000	174
101000851	101	21	30	2	20305009	3	11	2	1500	116
101000852	101	21	30	2	20305009	1	11	3	25	97
101000853	101	21	30	2	20305009	3	11	3	75	32
101000854	101	21	30	2	20305009	5	11	3	125	19
101000855	101	21	30	2	20305009	10	11	3	250	9
101000856	101	21	30	2	20305010	1	11	2	500	349
101000857	101	21	30	2	20305010	2	11	2	1000	174
101000858	101	21	30	2	20305010	3	11	2	1500	116
101000859	101	21	30	2	20305010	1	11	3	25	97
101000860	101	21	30	2	20305010	3	11	3	75	32
101000861	101	21	30	2	20305010	5	11	3	125	19
101000862	101	21	30	2	20305010	10	11	3	250	9
101000863	101	21	30	2	20305011	1	11	2	500	349
101000864	101	21	30	2	20305011	2	11	2	1000	174
101000865	101	21	30	2	20305011	3	11	2	1500	116
101000866	101	21	30	2	20305011	1	11	3	25	97
101000867	101	21	30	2	20305011	3	11	3	75	32
101000868	101	21	30	2	20305011	5	11	3	125	19
101000869	101	21	30	2	20305011	10	11	3	250	9
101000870	101	21	30	2	20306001	1	11	2	600	279
101000871	101	21	30	2	20306001	2	11	2	1200	139
101000872	101	21	30	2	20306001	3	11	2	1800	93
101000873	101	21	30	2	20306001	1	11	3	30	78
101000874	101	21	30	2	20306001	3	11	3	90	26
101000875	101	21	30	2	20306001	5	11	3	150	15
101000876	101	21	30	2	20306001	10	11	3	300	7
101000877	101	21	30	2	20306002	1	11	2	600	279
101000878	101	21	30	2	20306002	2	11	2	1200	139
101000879	101	21	30	2	20306002	3	11	2	1800	93
101000880	101	21	30	2	20306002	1	11	3	30	78
101000881	101	21	30	2	20306002	3	11	3	90	26
101000882	101	21	30	2	20306002	5	11	3	150	15
101000883	101	21	30	2	20306002	10	11	3	300	7
101000884	101	21	30	2	20306003	1	11	2	600	279
101000885	101	21	30	2	20306003	2	11	2	1200	139
101000886	101	21	30	2	20306003	3	11	2	1800	93
101000887	101	21	30	2	20306003	1	11	3	30	78
101000888	101	21	30	2	20306003	3	11	3	90	26
101000889	101	21	30	2	20306003	5	11	3	150	15
101000890	101	21	30	2	20306003	10	11	3	300	7
101000891	101	21	30	2	20306004	1	11	2	600	279
101000892	101	21	30	2	20306004	2	11	2	1200	139
101000893	101	21	30	2	20306004	3	11	2	1800	93
101000894	101	21	30	2	20306004	1	11	3	30	78
101000895	101	21	30	2	20306004	3	11	3	90	26
101000896	101	21	30	2	20306004	5	11	3	150	15
101000897	101	21	30	2	20306004	10	11	3	300	7
101000898	101	21	30	2	20306005	1	11	2	600	279
101000899	101	21	30	2	20306005	2	11	2	1200	139
101000900	101	21	30	2	20306005	3	11	2	1800	93
101000901	101	21	30	2	20306005	1	11	3	30	78
101000902	101	21	30	2	20306005	3	11	3	90	26
101000903	101	21	30	2	20306005	5	11	3	150	15
101000904	101	21	30	2	20306005	10	11	3	300	7
101000905	101	21	30	2	20306006	1	11	2	600	279
101000906	101	21	30	2	20306006	2	11	2	1200	139
101000907	101	21	30	2	20306006	3	11	2	1800	93
101000908	101	21	30	2	20306006	1	11	3	30	78
101000909	101	21	30	2	20306006	3	11	3	90	26
101000910	101	21	30	2	20306006	5	11	3	150	15
101000911	101	21	30	2	20306006	10	11	3	300	7
101000912	101	21	30	2	20306007	1	11	2	600	279
101000913	101	21	30	2	20306007	2	11	2	1200	139
101000914	101	21	30	2	20306007	3	11	2	1800	93
101000915	101	21	30	2	20306007	1	11	3	30	78
101000916	101	21	30	2	20306007	3	11	3	90	26
101000917	101	21	30	2	20306007	5	11	3	150	15
101000918	101	21	30	2	20306007	10	11	3	300	7
101000919	101	21	30	2	20306008	1	11	2	600	279
101000920	101	21	30	2	20306008	2	11	2	1200	139
101000921	101	21	30	2	20306008	3	11	2	1800	93
101000922	101	21	30	2	20306008	1	11	3	30	78
101000923	101	21	30	2	20306008	3	11	3	90	26
101000924	101	21	30	2	20306008	5	11	3	150	15
101000925	101	21	30	2	20306008	10	11	3	300	7
101000926	101	21	30	2	20306009	1	11	2	600	279
101000927	101	21	30	2	20306009	2	11	2	1200	139
101000928	101	21	30	2	20306009	3	11	2	1800	93
101000929	101	21	30	2	20306009	1	11	3	30	78
101000930	101	21	30	2	20306009	3	11	3	90	26
101000931	101	21	30	2	20306009	5	11	3	150	15
101000932	101	21	30	2	20306009	10	11	3	300	7
101000933	101	21	30	2	20306010	1	11	2	600	279
101000934	101	21	30	2	20306010	2	11	2	1200	139
101000935	101	21	30	2	20306010	3	11	2	1800	93
101000936	101	21	30	2	20306010	1	11	3	30	78
101000937	101	21	30	2	20306010	3	11	3	90	26
101000938	101	21	30	2	20306010	5	11	3	150	15
101000939	101	21	30	2	20306010	10	11	3	300	7
101000940	101	21	30	2	20306011	1	11	2	600	279
101000941	101	21	30	2	20306011	2	11	2	1200	139
101000942	101	21	30	2	20306011	3	11	2	1800	93
101000943	101	21	30	2	20306011	1	11	3	30	78
101000944	101	21	30	2	20306011	3	11	3	90	26
101000945	101	21	30	2	20306011	5	11	3	150	15
101000946	101	21	30	2	20306011	10	11	3	300	7
101000947	101	21	30	2	20407001	1	11	2	700	223
101000948	101	21	30	2	20407001	2	11	2	1400	111
101000949	101	21	30	2	20407001	3	11	2	2100	74
101000950	101	21	30	2	20407001	1	11	3	35	62
101000951	101	21	30	2	20407001	3	11	3	105	20
101000952	101	21	30	2	20407001	5	11	3	175	12
101000953	101	21	30	2	20407001	10	11	3	350	6
101000954	101	21	30	2	20407003	1	11	2	700	223
101000955	101	21	30	2	20407003	2	11	2	1400	111
101000956	101	21	30	2	20407003	3	11	2	2100	74
101000957	101	21	30	2	20407003	1	11	3	35	62
101000958	101	21	30	2	20407003	3	11	3	105	20
101000959	101	21	30	2	20407003	5	11	3	175	12
101000960	101	21	30	2	20407003	10	11	3	350	6
101000961	101	21	30	2	20407006	1	11	2	700	223
101000962	101	21	30	2	20407006	2	11	2	1400	111
101000963	101	21	30	2	20407006	3	11	2	2100	74
101000964	101	21	30	2	20407006	1	11	3	35	62
101000965	101	21	30	2	20407006	3	11	3	105	20
101000966	101	21	30	2	20407006	5	11	3	175	12
101000967	101	21	30	2	20407006	10	11	3	350	6
101000968	101	21	30	2	20407009	1	11	2	700	223
101000969	101	21	30	2	20407009	2	11	2	1400	111
101000970	101	21	30	2	20407009	3	11	2	2100	74
101000971	101	21	30	2	20407009	1	11	3	35	62
101000972	101	21	30	2	20407009	3	11	3	105	20
101000973	101	21	30	2	20407009	5	11	3	175	12
101000974	101	21	30	2	20407009	10	11	3	350	6
101000975	101	21	30	2	20408001	1	11	2	800	178
101000976	101	21	30	2	20408001	2	11	2	1600	89
101000977	101	21	30	2	20408001	3	11	2	2400	59
101000978	101	21	30	2	20408001	1	11	3	40	50
101000979	101	21	30	2	20408001	3	11	3	120	16
101000980	101	21	30	2	20408001	5	11	3	200	10
101000981	101	21	30	2	20408001	10	11	3	400	5
101000982	101	21	30	2	20408003	1	11	2	800	178
101000983	101	21	30	2	20408003	2	11	2	1600	89
101000984	101	21	30	2	20408003	3	11	2	2400	59
101000985	101	21	30	2	20408003	1	11	3	40	50
101000986	101	21	30	2	20408003	3	11	3	120	16
101000987	101	21	30	2	20408003	5	11	3	200	10
101000988	101	21	30	2	20408003	10	11	3	400	5
101000989	101	21	30	2	20408006	1	11	2	800	178
101000990	101	21	30	2	20408006	2	11	2	1600	89
101000991	101	21	30	2	20408006	3	11	2	2400	59
101000992	101	21	30	2	20408006	1	11	3	40	50
101000993	101	21	30	2	20408006	3	11	3	120	16
101000994	101	21	30	2	20408006	5	11	3	200	10
101000995	101	21	30	2	20408006	10	11	3	400	5
101000996	101	21	30	2	20408009	1	11	2	800	178
101000997	101	21	30	2	20408009	2	11	2	1600	89
101000998	101	21	30	2	20408009	3	11	2	2400	59
101000999	101	21	30	2	20408009	1	11	3	40	50
101001000	101	21	30	2	20408009	3	11	3	120	16
101001001	101	21	30	2	20408009	5	11	3	200	10
101001002	101	21	30	2	20408009	10	11	3	400	5
101001003	101	21	30	2	20409001	1	11	2	900	142
101001004	101	21	30	2	20409001	2	11	2	1800	71
101001005	101	21	30	2	20409001	3	11	2	2700	47
